busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd
2022-03-24,2022,3,24,1123075,13698,3,12,495,0
2022-03-24,2022,3,24,1123074,3206,3,12,171,0
2022-03-24,2022,3,24,1123073,3461,3,12,141,0
2022-03-24,2022,3,24,1123072,7563,3,12,265,0
2022-03-25,2022,3,25,1123053,13232,4,12,457,0
2022-03-25,2022,3,25,1123080,6335,4,12,274,0
2022-03-25,2022,3,25,1123071,6553,4,12,279,0
2022-03-25,2022,3,25,1123065,16613,4,12,735,0
2022-03-25,2022,3,25,1123051,13426,4,12,502,0
2022-03-25,2022,3,25,1123076,16348,4,12,702,0
2022-03-25,2022,3,25,1123068,4265,4,12,185,0
2022-03-25,2022,3,25,1123066,12451,4,12,443,0
2022-03-25,2022,3,25,1123064,41156,4,12,1753,0
2022-03-25,2022,3,25,1123063,11946,4,12,387,0
2022-03-25,2022,3,25,1123060,12339,4,12,394,0
2022-03-25,2022,3,25,1123058,21706,4,12,772,0
2022-03-25,2022,3,25,1123052,19810,4,12,756,0
2022-03-25,2022,3,25,1123067,7625,4,12,256,0
2022-03-25,2022,3,25,1123059,12448,4,12,520,0
2022-03-25,2022,3,25,1123079,17522,4,12,619,0
2022-03-25,2022,3,25,1123078,20348,4,12,726,0
2022-03-25,2022,3,25,1123077,23337,4,12,986,0
2022-03-25,2022,3,25,1123075,14276,4,12,536,0
2022-03-25,2022,3,25,1123074,3458,4,12,135,0
2022-03-25,2022,3,25,1123073,3663,4,12,145,0
2022-03-25,2022,3,25,1123072,7772,4,12,321,0
2022-03-26,2022,3,26,1123053,7351,5,12,457,1
2022-03-26,2022,3,26,1123080,3716,5,12,249,1
2022-03-26,2022,3,26,1123071,3663,5,12,331,1
2022-03-26,2022,3,26,1123065,8853,5,12,664,1
2022-03-26,2022,3,26,1123051,10358,5,12,534,1
2022-03-26,2022,3,26,1123076,9314,5,12,819,1
2022-03-26,2022,3,26,1123068,2339,5,12,171,1
2022-03-26,2022,3,26,1123066,6818,5,12,522,1
2022-03-26,2022,3,26,1123064,25564,5,12,1843,1
2022-03-26,2022,3,26,1123063,8680,5,12,641,1
2022-03-26,2022,3,26,1123060,10299,5,12,767,1
2022-03-26,2022,3,26,1123058,12783,5,12,781,1
2022-03-26,2022,3,26,1123052,12286,5,12,782,1
2022-03-26,2022,3,26,1123067,4329,5,12,296,1
2022-03-26,2022,3,26,1123059,5956,5,12,524,1
2022-03-26,2022,3,26,1123079,11475,5,12,810,1
2022-03-26,2022,3,26,1123078,13083,5,12,818,1
2022-03-26,2022,3,26,1123077,18026,5,12,947,1
2022-03-26,2022,3,26,1123075,8018,5,12,495,1
2022-03-26,2022,3,26,1123074,2054,5,12,169,1
2022-03-26,2022,3,26,1123073,2255,5,12,198,1
2022-03-26,2022,3,26,1123072,4592,5,12,425,1
2022-03-27,2022,3,27,1123053,4674,6,12,316,1
2022-03-27,2022,3,27,1123080,3019,6,12,261,1
2022-03-27,2022,3,27,1123071,2727,6,12,292,1
2022-03-27,2022,3,27,1123065,6365,6,12,503,1
2022-03-27,2022,3,27,1123051,7468,6,12,449,1
2022-03-27,2022,3,27,1123076,7218,6,12,629,1
2022-03-27,2022,3,27,1123068,1602,6,12,142,1
2022-03-27,2022,3,27,1123066,5230,6,12,413,1
2022-03-27,2022,3,27,1123064,17718,6,12,1284,1
2022-03-27,2022,3,27,1123063,6569,6,12,479,1
2022-03-27,2022,3,27,1123060,7901,6,12,566,1
2022-03-27,2022,3,27,1123058,9769,6,12,601,1
2022-03-27,2022,3,27,1123052,8088,6,12,540,1
2022-03-27,2022,3,27,1123067,3369,6,12,232,1
2022-03-27,2022,3,27,1123059,4119,6,12,328,1
2022-03-27,2022,3,27,1123079,8742,6,12,622,1
2022-03-27,2022,3,27,1123078,8696,6,12,645,1
2022-03-27,2022,3,27,1123077,12517,6,12,633,1
2022-03-27,2022,3,27,1123075,6597,6,12,361,1
2022-03-27,2022,3,27,1123074,1742,6,12,157,1
2022-03-27,2022,3,27,1123073,1676,6,12,128,1
2022-03-27,2022,3,27,1123072,3772,6,12,306,1
2022-03-28,2022,3,28,1123066,12094,0,12,527,0
2022-03-28,2022,3,28,1123064,39534,0,12,1487,0
2022-03-28,2022,3,28,1123063,11699,0,12,389,0
2022-03-28,2022,3,28,1123060,12129,0,12,398,0
2022-03-28,2022,3,28,1123058,20902,0,12,599,0
2022-03-28,2022,3,28,1123052,18507,0,12,719,0
2022-03-28,2022,3,28,1123067,7417,0,12,285,0
2022-03-28,2022,3,28,1123059,12416,0,12,502,0
2022-03-28,2022,3,28,1123079,16815,0,12,527,0
2022-03-28,2022,3,28,1123078,18529,0,12,641,0
2022-03-28,2022,3,28,1123077,20270,0,12,761,0
2022-03-28,2022,3,28,1123075,13695,0,12,477,0
2022-03-28,2022,3,28,1123074,3400,0,12,131,0
2022-03-28,2022,3,28,1123073,3526,0,12,163,0
2022-03-28,2022,3,28,1123072,7835,0,12,308,0
2022-03-28,2022,3,28,1123053,12453,0,12,450,0
2022-03-28,2022,3,28,1123080,6080,0,12,270,0
2022-03-28,2022,3,28,1123071,6424,0,12,247,0
2022-03-28,2022,3,28,1123065,16612,0,12,731,0
2022-03-28,2022,3,28,1123051,12192,0,12,426,0
2022-03-28,2022,3,28,1123076,15723,0,12,650,0
2022-03-28,2022,3,28,1123068,4303,0,12,134,0
2022-03-29,2022,3,29,1123053,13268,1,12,445,0
2022-03-29,2022,3,29,1123080,6139,1,12,216,0
2022-03-29,2022,3,29,1123059,12315,1,12,451,0
2022-03-29,2022,3,29,1123071,6383,1,12,243,0
2022-03-29,2022,3,29,1123065,16866,1,12,635,0
2022-03-29,2022,3,29,1123051,12687,1,12,539,0
2022-03-29,2022,3,29,1123076,16010,1,12,674,0
2022-03-29,2022,3,29,1123068,4193,1,12,183,0
2022-03-29,2022,3,29,1123066,12252,1,12,475,0
2022-03-29,2022,3,29,1123064,40648,1,12,1621,0
2022-03-29,2022,3,29,1123063,11926,1,12,367,0
2022-03-29,2022,3,29,1123060,12426,1,12,409,0
2022-03-29,2022,3,29,1123058,21578,1,12,677,0
2022-03-29,2022,3,29,1123052,19445,1,12,758,0
2022-03-29,2022,3,29,1123067,7606,1,12,287,0
2022-03-29,2022,3,29,1123079,16961,1,12,477,0
2022-03-29,2022,3,29,1123078,19878,1,12,671,0
2022-03-29,2022,3,29,1123077,21816,1,12,858,0
2022-03-29,2022,3,29,1123075,13840,1,12,511,0
2022-03-29,2022,3,29,1123074,3332,1,12,115,0
2022-03-29,2022,3,29,1123073,3629,1,12,147,0
2022-03-29,2022,3,29,1123072,7891,1,12,335,0
2022-03-30,2022,3,30,1123053,13142,2,12,432,0
2022-03-30,2022,3,30,1123080,6141,2,12,224,0
2022-03-30,2022,3,30,1123071,6641,2,12,278,0
2022-03-30,2022,3,30,1123065,16716,2,12,639,0
2022-03-30,2022,3,30,1123051,12255,2,12,463,0
2022-03-30,2022,3,30,1123076,15683,2,12,623,0
2022-03-30,2022,3,30,1123068,4312,2,12,179,0
2022-03-30,2022,3,30,1123066,12133,2,12,494,0
2022-03-30,2022,3,30,1123064,39889,2,12,1551,0
2022-03-30,2022,3,30,1123063,11713,2,12,375,0
2022-03-30,2022,3,30,1123060,12062,2,12,412,0
2022-03-30,2022,3,30,1123058,22007,2,12,673,0
2022-03-30,2022,3,30,1123052,19197,2,12,688,0
2022-03-30,2022,3,30,1123067,7694,2,12,384,0
2022-03-30,2022,3,30,1123059,12426,2,12,517,0
2022-03-30,2022,3,30,1123079,17348,2,12,544,0
2022-03-30,2022,3,30,1123078,19775,2,12,699,0
2022-03-30,2022,3,30,1123077,21407,2,12,830,0
2022-03-30,2022,3,30,1123075,13722,2,12,508,0
2022-03-30,2022,3,30,1123074,3328,2,12,128,0
2022-03-30,2022,3,30,1123073,3582,2,12,158,0
2022-03-30,2022,3,30,1123072,7685,2,12,313,0
2022-03-31,2022,3,31,1123071,6491,3,12,266,0
2022-03-31,2022,3,31,1123065,16884,3,12,612,0
2022-03-31,2022,3,31,1123051,12706,3,12,453,0
2022-03-31,2022,3,31,1123076,16085,3,12,656,0
2022-03-31,2022,3,31,1123068,4344,3,12,178,0
2022-03-31,2022,3,31,1123066,12372,3,12,492,0
2022-03-31,2022,3,31,1123064,40697,3,12,1553,0
2022-03-31,2022,3,31,1123063,12033,3,12,362,0
2022-03-31,2022,3,31,1123060,12513,3,12,411,0
2022-03-31,2022,3,31,1123058,22045,3,12,754,0
2022-03-31,2022,3,31,1123052,19616,3,12,728,0
2022-03-31,2022,3,31,1123067,7690,3,12,288,0
2022-03-31,2022,3,31,1123059,12594,3,12,482,0
2022-03-31,2022,3,31,1123079,17322,3,12,566,0
2022-03-31,2022,3,31,1123078,20270,3,12,709,0
2022-03-31,2022,3,31,1123077,22384,3,12,819,0
2022-03-31,2022,3,31,1123075,13998,3,12,507,0
2022-03-31,2022,3,31,1123074,3392,3,12,132,0
2022-03-31,2022,3,31,1123073,3526,3,12,161,0
2022-03-31,2022,3,31,1123072,7823,3,12,320,0
2022-03-31,2022,3,31,1123053,13371,3,12,455,0
2022-03-31,2022,3,31,1123080,6154,3,12,225,0
2022-03-01,2022,3,1,1123053,5110,1,13,309,1
2022-03-01,2022,3,1,1123080,2788,1,13,247,1
2022-03-01,2022,3,1,1123071,2897,1,13,272,1
2022-03-01,2022,3,1,1123065,6590,1,13,487,1
2022-03-01,2022,3,1,1123051,6802,1,13,354,1
2022-03-01,2022,3,1,1123076,7442,1,13,639,1
2022-03-01,2022,3,1,1123068,1756,1,13,164,1
2022-03-01,2022,3,1,1123066,4998,1,13,382,1
2022-03-01,2022,3,1,1123064,16898,1,13,1207,1
2022-03-01,2022,3,1,1123063,5737,1,13,442,1
2022-03-01,2022,3,1,1123060,7244,1,13,549,1
2022-03-01,2022,3,1,1123058,9561,1,13,592,1
2022-03-01,2022,3,1,1123052,8330,1,13,558,1
2022-03-01,2022,3,1,1123067,3403,1,13,208,1
2022-03-01,2022,3,1,1123059,4313,1,13,347,1
2022-03-01,2022,3,1,1123079,7749,1,13,575,1
2022-03-01,2022,3,1,1123078,8674,1,13,530,1
2022-03-01,2022,3,1,1123077,11923,1,13,672,1
2022-03-01,2022,3,1,1123075,6598,1,13,320,1
2022-03-01,2022,3,1,1123074,1694,1,13,144,1
2022-03-01,2022,3,1,1123073,1777,1,13,130,1
2022-03-01,2022,3,1,1123072,3627,1,13,278,1
2022-03-02,2022,3,2,1123053,13272,2,13,530,0
2022-03-02,2022,3,2,1123080,6367,2,13,307,0
2022-03-02,2022,3,2,1123071,6886,2,13,435,0
2022-03-02,2022,3,2,1123065,16902,2,13,791,0
2022-03-02,2022,3,2,1123051,12459,2,13,586,0
2022-03-02,2022,3,2,1123076,16613,2,13,851,0
2022-03-02,2022,3,2,1123068,4391,2,13,216,0
2022-03-02,2022,3,2,1123066,12507,2,13,548,0
2022-03-02,2022,3,2,1123064,38892,2,13,1791,0
2022-03-02,2022,3,2,1123063,11956,2,13,488,0
2022-03-02,2022,3,2,1123060,12467,2,13,639,0
2022-03-02,2022,3,2,1123058,21721,2,13,841,0
2022-03-02,2022,3,2,1123052,18655,2,13,759,0
2022-03-02,2022,3,2,1123067,8006,2,13,352,0
2022-03-02,2022,3,2,1123059,12519,2,13,588,0
2022-03-02,2022,3,2,1123079,17492,2,13,684,0
2022-03-02,2022,3,2,1123078,19456,2,13,810,0
2022-03-02,2022,3,2,1123077,20989,2,13,886,0
2022-03-02,2022,3,2,1123075,13869,2,13,522,0
2022-03-02,2022,3,2,1123074,3642,2,13,161,0
2022-03-02,2022,3,2,1123073,3779,2,13,213,0
2022-03-02,2022,3,2,1123072,8144,2,13,392,0
2022-03-03,2022,3,3,1123079,16959,3,13,824,0
2022-03-03,2022,3,3,1123078,19414,3,13,868,0
2022-03-03,2022,3,3,1123053,13087,3,13,667,0
2022-03-03,2022,3,3,1123080,6193,3,13,378,0
2022-03-03,2022,3,3,1123071,6731,3,13,354,0
2022-03-03,2022,3,3,1123065,16756,3,13,893,0
2022-03-03,2022,3,3,1123051,11933,3,13,604,0
2022-03-03,2022,3,3,1123076,16241,3,13,923,0
2022-03-03,2022,3,3,1123068,4158,3,13,246,0
2022-03-03,2022,3,3,1123066,12451,3,13,748,0
2022-03-03,2022,3,3,1123064,38588,3,13,1742,0
2022-03-03,2022,3,3,1123063,11783,3,13,524,0
2022-03-03,2022,3,3,1123060,12279,3,13,599,0
2022-03-03,2022,3,3,1123058,21655,3,13,841,0
2022-03-03,2022,3,3,1123052,18816,3,13,752,0
2022-03-03,2022,3,3,1123067,7719,3,13,330,0
2022-03-03,2022,3,3,1123059,12428,3,13,586,0
2022-03-03,2022,3,3,1123077,20889,3,13,929,0
2022-03-03,2022,3,3,1123075,13558,3,13,608,0
2022-03-03,2022,3,3,1123074,3354,3,13,150,0
2022-03-03,2022,3,3,1123073,3636,3,13,174,0
2022-03-03,2022,3,3,1123072,7830,3,13,400,0
2022-03-04,2022,3,4,1123053,13139,4,13,694,0
2022-03-04,2022,3,4,1123080,6308,4,13,444,0
2022-03-04,2022,3,4,1123071,6728,4,13,331,0
2022-03-04,2022,3,4,1123065,16812,4,13,806,0
2022-03-04,2022,3,4,1123051,12757,4,13,656,0
2022-03-04,2022,3,4,1123076,16790,4,13,774,0
2022-03-04,2022,3,4,1123068,4491,4,13,300,0
2022-03-04,2022,3,4,1123066,12411,4,13,782,0
2022-03-04,2022,3,4,1123064,39329,4,13,1830,0
2022-03-04,2022,3,4,1123063,12013,4,13,551,0
2022-03-04,2022,3,4,1123060,12680,4,13,642,0
2022-03-04,2022,3,4,1123058,21393,4,13,871,0
2022-03-04,2022,3,4,1123052,18877,4,13,875,0
2022-03-04,2022,3,4,1123067,7866,4,13,387,0
2022-03-04,2022,3,4,1123059,12426,4,13,620,0
2022-03-04,2022,3,4,1123079,17077,4,13,855,0
2022-03-04,2022,3,4,1123078,20427,4,13,987,0
2022-03-04,2022,3,4,1123077,22024,4,13,1139,0
2022-03-04,2022,3,4,1123075,14220,4,13,911,0
2022-03-04,2022,3,4,1123074,3329,4,13,198,0
2022-03-04,2022,3,4,1123073,3602,4,13,201,0
2022-03-04,2022,3,4,1123072,8110,4,13,408,0
2022-03-05,2022,3,5,1123080,4120,5,13,354,1
2022-03-05,2022,3,5,1123071,3800,5,13,326,1
2022-03-05,2022,3,5,1123065,9207,5,13,835,1
2022-03-05,2022,3,5,1123051,9875,5,13,647,1
2022-03-05,2022,3,5,1123076,10048,5,13,893,1
2022-03-05,2022,3,5,1123068,2586,5,13,199,1
2022-03-05,2022,3,5,1123066,6982,5,13,659,1
2022-03-05,2022,3,5,1123064,25169,5,13,2060,1
2022-03-05,2022,3,5,1123063,8791,5,13,738,1
2022-03-05,2022,3,5,1123060,10316,5,13,978,1
2022-03-05,2022,3,5,1123058,12300,5,13,812,1
2022-03-05,2022,3,5,1123052,12050,5,13,860,1
2022-03-05,2022,3,5,1123067,4506,5,13,367,1
2022-03-05,2022,3,5,1123059,6207,5,13,543,1
2022-03-05,2022,3,5,1123079,11283,5,13,968,1
2022-03-05,2022,3,5,1123078,12969,5,13,817,1
2022-03-05,2022,3,5,1123077,17062,5,13,1113,1
2022-03-05,2022,3,5,1123075,8327,5,13,552,1
2022-03-05,2022,3,5,1123074,2190,5,13,183,1
2022-03-05,2022,3,5,1123073,2415,5,13,207,1
2022-03-05,2022,3,5,1123072,4692,5,13,419,1
2022-03-05,2022,3,5,1123053,7127,5,13,504,1
2022-03-06,2022,3,6,1123066,4740,6,13,396,1
2022-03-06,2022,3,6,1123064,15754,6,13,1177,1
2022-03-06,2022,3,6,1123063,6010,6,13,487,1
2022-03-06,2022,3,6,1123060,7201,6,13,680,1
2022-03-06,2022,3,6,1123058,8793,6,13,560,1
2022-03-06,2022,3,6,1123052,7350,6,13,549,1
2022-03-06,2022,3,6,1123067,3214,6,13,279,1
2022-03-06,2022,3,6,1123059,3670,6,13,310,1
2022-03-06,2022,3,6,1123079,7967,6,13,687,1
2022-03-06,2022,3,6,1123078,7864,6,13,479,1
2022-03-06,2022,3,6,1123077,10627,6,13,646,1
2022-03-06,2022,3,6,1123075,6104,6,13,380,1
2022-03-06,2022,3,6,1123074,1557,6,13,138,1
2022-03-06,2022,3,6,1123073,1611,6,13,152,1
2022-03-06,2022,3,6,1123072,3502,6,13,342,1
2022-03-06,2022,3,6,1123053,4251,6,13,281,1
2022-03-06,2022,3,6,1123080,2730,6,13,261,1
2022-03-06,2022,3,6,1123071,2531,6,13,256,1
2022-03-06,2022,3,6,1123065,6091,6,13,510,1
2022-03-06,2022,3,6,1123051,6296,6,13,404,1
2022-03-06,2022,3,6,1123076,6595,6,13,621,1
2022-03-06,2022,3,6,1123068,1467,6,13,153,1
2022-03-07,2022,3,7,1123071,6399,0,13,292,0
2022-03-07,2022,3,7,1123065,16292,0,13,728,0
2022-03-07,2022,3,7,1123051,11566,0,13,521,0
2022-03-07,2022,3,7,1123076,16061,0,13,736,0
2022-03-07,2022,3,7,1123068,4316,0,13,234,0
2022-03-07,2022,3,7,1123066,12173,0,13,618,0
2022-03-07,2022,3,7,1123064,38081,0,13,1696,0
2022-03-07,2022,3,7,1123063,11345,0,13,441,0
2022-03-07,2022,3,7,1123060,11759,0,13,532,0
2022-03-07,2022,3,7,1123058,20677,0,13,762,0
2022-03-07,2022,3,7,1123052,18223,0,13,762,0
2022-03-07,2022,3,7,1123067,7527,0,13,338,0
2022-03-07,2022,3,7,1123059,12323,0,13,522,0
2022-03-07,2022,3,7,1123079,16149,0,13,733,0
2022-03-07,2022,3,7,1123078,17974,0,13,693,0
2022-03-07,2022,3,7,1123077,19583,0,13,903,0
2022-03-07,2022,3,7,1123075,13486,0,13,609,0
2022-03-07,2022,3,7,1123074,3141,0,13,191,0
2022-03-07,2022,3,7,1123073,3515,0,13,171,0
2022-03-07,2022,3,7,1123072,7805,0,13,377,0
2022-03-07,2022,3,7,1123053,12571,0,13,487,0
2022-03-07,2022,3,7,1123080,5977,0,13,353,0
2022-03-08,2022,3,8,1123071,6362,1,13,298,0
2022-03-08,2022,3,8,1123065,16440,1,13,888,0
2022-03-08,2022,3,8,1123051,12234,1,13,519,0
2022-03-08,2022,3,8,1123076,16353,1,13,746,0
2022-03-08,2022,3,8,1123068,4121,1,13,208,0
2022-03-08,2022,3,8,1123066,12260,1,13,694,0
2022-03-08,2022,3,8,1123064,39777,1,13,1715,0
2022-03-08,2022,3,8,1123063,11716,1,13,466,0
2022-03-08,2022,3,8,1123060,12135,1,13,542,0
2022-03-08,2022,3,8,1123058,21007,1,13,822,0
2022-03-08,2022,3,8,1123052,18868,1,13,737,0
2022-03-08,2022,3,8,1123067,7724,1,13,299,0
2022-03-08,2022,3,8,1123059,12140,1,13,609,0
2022-03-08,2022,3,8,1123079,16472,1,13,769,0
2022-03-08,2022,3,8,1123078,19169,1,13,746,0
2022-03-08,2022,3,8,1123077,21530,1,13,977,0
2022-03-08,2022,3,8,1123075,13416,1,13,634,0
2022-03-08,2022,3,8,1123074,3181,1,13,161,0
2022-03-08,2022,3,8,1123073,3541,1,13,176,0
2022-03-08,2022,3,8,1123072,7941,1,13,368,0
2022-03-08,2022,3,8,1123053,12981,1,13,583,0
2022-03-08,2022,3,8,1123080,6008,1,13,314,0
2022-03-09,2022,3,9,1123053,5542,2,13,344,1
2022-03-09,2022,3,9,1123080,3089,2,13,226,1
2022-03-09,2022,3,9,1123071,3129,2,13,291,1
2022-03-09,2022,3,9,1123065,7457,2,13,529,1
2022-03-09,2022,3,9,1123051,8209,2,13,449,1
2022-03-09,2022,3,9,1123076,8241,2,13,738,1
2022-03-09,2022,3,9,1123068,2070,2,13,163,1
2022-03-09,2022,3,9,1123066,5677,2,13,427,1
2022-03-09,2022,3,9,1123064,19525,2,13,1495,1
2022-03-09,2022,3,9,1123063,6619,2,13,408,1
2022-03-09,2022,3,9,1123060,7962,2,13,530,1
2022-03-09,2022,3,9,1123058,10009,2,13,674,1
2022-03-09,2022,3,9,1123052,9552,2,13,692,1
2022-03-09,2022,3,9,1123067,3786,2,13,251,1
2022-03-09,2022,3,9,1123059,4862,2,13,382,1
2022-03-09,2022,3,9,1123079,8502,2,13,554,1
2022-03-09,2022,3,9,1123078,9803,2,13,659,1
2022-03-09,2022,3,9,1123077,13786,2,13,817,1
2022-03-09,2022,3,9,1123075,6983,2,13,404,1
2022-03-09,2022,3,9,1123074,1850,2,13,178,1
2022-03-09,2022,3,9,1123073,1868,2,13,150,1
2022-03-09,2022,3,9,1123072,4034,2,13,385,1
2022-03-10,2022,3,10,1123071,6175,3,13,262,0
2022-03-10,2022,3,10,1123065,16483,3,13,905,0
2022-03-10,2022,3,10,1123051,12006,3,13,558,0
2022-03-10,2022,3,10,1123076,15669,3,13,723,0
2022-03-10,2022,3,10,1123068,4072,3,13,188,0
2022-03-10,2022,3,10,1123066,12048,3,13,723,0
2022-03-10,2022,3,10,1123064,38455,3,13,1656,0
2022-03-10,2022,3,10,1123063,11674,3,13,458,0
2022-03-10,2022,3,10,1123060,11804,3,13,495,0
2022-03-10,2022,3,10,1123058,21296,3,13,756,0
2022-03-10,2022,3,10,1123052,18531,3,13,714,0
2022-03-10,2022,3,10,1123067,7473,3,13,310,0
2022-03-10,2022,3,10,1123059,11969,3,13,574,0
2022-03-10,2022,3,10,1123079,16593,3,13,834,0
2022-03-10,2022,3,10,1123078,18939,3,13,761,0
2022-03-10,2022,3,10,1123077,20730,3,13,960,0
2022-03-10,2022,3,10,1123075,13450,3,13,517,0
2022-03-10,2022,3,10,1123074,3198,3,13,136,0
2022-03-10,2022,3,10,1123073,3423,3,13,149,0
2022-03-10,2022,3,10,1123072,7704,3,13,379,0
2022-03-10,2022,3,10,1123053,13010,3,13,534,0
2022-03-10,2022,3,10,1123080,5816,3,13,339,0
2022-03-11,2022,3,11,1123053,12894,4,13,461,0
2022-03-11,2022,3,11,1123080,5970,4,13,381,0
2022-03-11,2022,3,11,1123071,6298,4,13,359,0
2022-03-11,2022,3,11,1123065,16521,4,13,795,0
2022-03-11,2022,3,11,1123051,13054,4,13,621,0
2022-03-11,2022,3,11,1123076,16233,4,13,772,0
2022-03-11,2022,3,11,1123068,4359,4,13,215,0
2022-03-11,2022,3,11,1123066,12416,4,13,674,0
2022-03-11,2022,3,11,1123064,39827,4,13,1797,0
2022-03-11,2022,3,11,1123063,11775,4,13,470,0
2022-03-11,2022,3,11,1123060,12352,4,13,561,0
2022-03-11,2022,3,11,1123058,21808,4,13,883,0
2022-03-11,2022,3,11,1123052,19176,4,13,862,0
2022-03-11,2022,3,11,1123067,7420,4,13,322,0
2022-03-11,2022,3,11,1123059,12157,4,13,593,0
2022-03-11,2022,3,11,1123079,16885,4,13,807,0
2022-03-11,2022,3,11,1123078,19733,4,13,790,0
2022-03-11,2022,3,11,1123077,21986,4,13,1020,0
2022-03-11,2022,3,11,1123075,13944,4,13,690,0
2022-03-11,2022,3,11,1123074,3338,4,13,221,0
2022-03-11,2022,3,11,1123073,3534,4,13,218,0
2022-03-11,2022,3,11,1123072,7952,4,13,399,0
2022-03-12,2022,3,12,1123053,7201,5,13,508,1
2022-03-12,2022,3,12,1123080,3841,5,13,330,1
2022-03-12,2022,3,12,1123071,3743,5,13,356,1
2022-03-12,2022,3,12,1123065,9146,5,13,792,1
2022-03-12,2022,3,12,1123051,10533,5,13,709,1
2022-03-12,2022,3,12,1123076,9430,5,13,776,1
2022-03-12,2022,3,12,1123068,2539,5,13,194,1
2022-03-12,2022,3,12,1123066,6916,5,13,617,1
2022-03-12,2022,3,12,1123064,25828,5,13,2060,1
2022-03-12,2022,3,12,1123063,8482,5,13,759,1
2022-03-12,2022,3,12,1123060,10423,5,13,1012,1
2022-03-12,2022,3,12,1123058,12793,5,13,857,1
2022-03-12,2022,3,12,1123052,12568,5,13,914,1
2022-03-12,2022,3,12,1123067,4397,5,13,308,1
2022-03-12,2022,3,12,1123059,6053,5,13,483,1
2022-03-12,2022,3,12,1123079,10849,5,13,874,1
2022-03-12,2022,3,12,1123078,13251,5,13,905,1
2022-03-12,2022,3,12,1123077,17625,5,13,1209,1
2022-03-12,2022,3,12,1123075,8505,5,13,546,1
2022-03-12,2022,3,12,1123074,2103,5,13,196,1
2022-03-12,2022,3,12,1123073,2335,5,13,170,1
2022-03-12,2022,3,12,1123072,4862,5,13,420,1
2022-03-13,2022,3,13,1123053,4143,6,13,250,1
2022-03-13,2022,3,13,1123080,2556,6,13,212,1
2022-03-13,2022,3,13,1123071,2378,6,13,212,1
2022-03-13,2022,3,13,1123065,5646,6,13,470,1
2022-03-13,2022,3,13,1123051,5702,6,13,379,1
2022-03-13,2022,3,13,1123076,6312,6,13,600,1
2022-03-13,2022,3,13,1123068,1442,6,13,147,1
2022-03-13,2022,3,13,1123066,4502,6,13,423,1
2022-03-13,2022,3,13,1123064,14722,6,13,1075,1
2022-03-13,2022,3,13,1123063,6122,6,13,481,1
2022-03-13,2022,3,13,1123060,6910,6,13,673,1
2022-03-13,2022,3,13,1123058,9057,6,13,586,1
2022-03-13,2022,3,13,1123052,6870,6,13,490,1
2022-03-13,2022,3,13,1123067,2768,6,13,238,1
2022-03-13,2022,3,13,1123059,3642,6,13,305,1
2022-03-13,2022,3,13,1123079,7334,6,13,594,1
2022-03-13,2022,3,13,1123078,7277,6,13,463,1
2022-03-13,2022,3,13,1123077,9728,6,13,582,1
2022-03-13,2022,3,13,1123075,5823,6,13,353,1
2022-03-13,2022,3,13,1123074,1530,6,13,115,1
2022-03-13,2022,3,13,1123073,1550,6,13,132,1
2022-03-13,2022,3,13,1123072,3490,6,13,304,1
2022-03-14,2022,3,14,1123053,4143,0,13,250,0
2022-03-14,2022,3,14,1123080,2556,0,13,212,0
2022-03-14,2022,3,14,1123071,2378,0,13,212,0
2022-03-14,2022,3,14,1123065,5646,0,13,470,0
2022-03-14,2022,3,14,1123051,5702,0,13,379,0
2022-03-14,2022,3,14,1123076,6312,0,13,600,0
2022-03-14,2022,3,14,1123068,1442,0,13,147,0
2022-03-14,2022,3,14,1123066,4502,0,13,423,0
2022-03-14,2022,3,14,1123064,14722,0,13,1075,0
2022-03-14,2022,3,14,1123063,6122,0,13,481,0
2022-03-14,2022,3,14,1123060,6910,0,13,673,0
2022-03-14,2022,3,14,1123058,9057,0,13,586,0
2022-03-14,2022,3,14,1123052,6870,0,13,490,0
2022-03-14,2022,3,14,1123067,2768,0,13,238,0
2022-03-14,2022,3,14,1123059,3642,0,13,305,0
2022-03-14,2022,3,14,1123079,7334,0,13,594,0
2022-03-14,2022,3,14,1123078,7277,0,13,463,0
2022-03-14,2022,3,14,1123077,9728,0,13,582,0
2022-03-14,2022,3,14,1123075,5823,0,13,353,0
2022-03-14,2022,3,14,1123074,1530,0,13,115,0
2022-03-14,2022,3,14,1123073,1550,0,13,132,0
2022-03-14,2022,3,14,1123072,3490,0,13,304,0
2022-03-15,2022,3,15,1123053,12677,1,13,483,0
2022-03-15,2022,3,15,1123080,6022,1,13,270,0
2022-03-15,2022,3,15,1123071,6250,1,13,308,0
2022-03-15,2022,3,15,1123065,16193,1,13,760,0
2022-03-15,2022,3,15,1123051,11908,1,13,474,0
2022-03-15,2022,3,15,1123076,15649,1,13,688,0
2022-03-15,2022,3,15,1123068,4202,1,13,206,0
2022-03-15,2022,3,15,1123066,12059,1,13,527,0
2022-03-15,2022,3,15,1123064,38555,1,13,1743,0
2022-03-15,2022,3,15,1123063,11558,1,13,422,0
2022-03-15,2022,3,15,1123060,11820,1,13,424,0
2022-03-15,2022,3,15,1123058,20671,1,13,723,0
2022-03-15,2022,3,15,1123052,18409,1,13,757,0
2022-03-15,2022,3,15,1123067,7294,1,13,295,0
